img-spider-5-255-253-77.yandex.com - - [19/Sep/2013:00:01:06 +0200] "GET /scripts/view_artist_photo.php?artist=158&size=7 HTTP/1.1" 200 37570 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
173.208.150.250 - - [19/Sep/2013:14:24:12 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/27-koksare-med-kamphund.htm HTTP/1.0" 200 36989 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:17 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/28-sharkfckers.htm HTTP/1.0" 200 36971 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:20 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/29-shimonn.htm HTTP/1.0" 200 36963 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:23 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/3-flamsigt.htm HTTP/1.0" 200 36963 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:26 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/30-grabbig-stamning.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:29 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/31-etymologiska-diskussioner.htm HTTP/1.0" 200 36999 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:32 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/32-uretra.htm HTTP/1.0" 200 36961 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:35 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/33-strippor-och-doden.htm HTTP/1.0" 200 36984 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:40 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/34-sociala-medier.htm HTTP/1.0" 200 36977 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:42 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/35-halften-svenska-halften-engelska.htm HTTP/1.0" 200 37013 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET / HTTP/1.1" 200 4737 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET /css/global.css HTTP/1.1" 200 328 "http://myrberginnovation.se/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET /css/home/index.css HTTP/1.1" 200 704 "http://myrberginnovation.se/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET /css/layouts/main.css HTTP/1.1" 200 2672 "http://myrberginnovation.se/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET /css/normalize.css HTTP/1.1" 200 7638 "http://myrberginnovation.se/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET /js/base.js HTTP/1.1" 200 633 "http://myrberginnovation.se/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET /js/jquery.js HTTP/1.1" 200 83782 "http://myrberginnovation.se/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET /libs/bootbox/bootbox.js HTTP/1.1" 200 5740 "http://myrberginnovation.se/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET /libs/bootstrap/css/bootstrap.css HTTP/1.1" 200 116237 "http://myrberginnovation.se/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
m176-68-40-51.cust.tele2.se - - [19/Sep/2013:14:24:44 +0200] "GET /libs/bootstrap/js/bootstrap.js HTTP/1.1" 200 28025 "http://myrberginnovation.se/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
173.208.150.250 - - [19/Sep/2013:14:24:49 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/36-petter-siar-zlatans-hattrick.htm HTTP/1.0" 200 37005 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:54 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/37-apor-i-kostym.htm HTTP/1.0" 200 36974 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:24:56 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/38-ser-jag-ut-att-bo-i-syrien.htm HTTP/1.0" 200 37000 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:01 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/39-sthlm-vs-lantisar.htm HTTP/1.0" 200 36983 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:05 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/4-r2-d2-i-en-bangbus.htm HTTP/1.0" 200 36983 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:07 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/40-ship-to-gaza.htm HTTP/1.0" 200 36973 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:13 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/41-usa.htm HTTP/1.0" 200 36955 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:16 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/42-arsta-park-kontorshotell.htm HTTP/1.0" 200 36997 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:19 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/43-efter-oslo.htm HTTP/1.0" 200 36969 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:21 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/44-papaya-coconut.htm HTTP/1.0" 200 36977 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:25 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/45-religion-ar-bajs.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:27 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/46-fodelsedags-podd.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:29 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/47-fran-parlamentet.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:31 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/48-inga-kommentarer.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:34 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/49-homosexostraight.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:37 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/5-blackfisken-paul-koloniserar-rymden.htm HTTP/1.0" 200 37016 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:39 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/50-elfte-september.htm HTTP/1.0" 200 36979 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:41 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/51-debatt-om-squibs.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:43 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/52-tsknas-live.htm HTTP/1.0" 200 36971 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:45 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/53-politisk-vilde.htm HTTP/1.0" 200 36977 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:49 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/54-tsknas-i-medeltiden.htm HTTP/1.0" 200 36987 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:53 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/55-all-by-myself.htm HTTP/1.0" 200 36975 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:25:59 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/56-ladies-pod.htm HTTP/1.0" 200 36969 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:26:07 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/57-tintin-i-sarajevo.htm HTTP/1.0" 200 36983 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:26:12 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/58-banditer-och-depression.htm HTTP/1.0" 200 36995 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:26:19 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/59-oops.htm HTTP/1.0" 200 36957 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
m90-144-236-67.cust.tele2.se - - [19/Sep/2013:14:26:22 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19710 "http://atmycasa.blogspot.se/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B146"
m90-144-236-67.cust.tele2.se - - [19/Sep/2013:14:26:22 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18596 "http://atmycasa.blogspot.se/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B146"
m90-144-236-67.cust.tele2.se - - [19/Sep/2013:14:26:22 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 200 17337 "http://atmycasa.blogspot.se/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B146"
173.208.150.250 - - [19/Sep/2013:14:26:23 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/6-anna-bookturken.htm HTTP/1.0" 200 36977 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
s83-191-248-17.cust.tele2.se - - [19/Sep/2013:14:26:28 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19710 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
s83-191-248-17.cust.tele2.se - - [19/Sep/2013:14:26:28 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18596 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
s83-191-248-17.cust.tele2.se - - [19/Sep/2013:14:26:28 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 200 17337 "http://atmycasa.blogspot.se/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
173.208.150.250 - - [19/Sep/2013:14:26:30 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/60-komisk-flykting.htm HTTP/1.0" 200 36979 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
c-a603e253.6914607--62697410.cust.bredbandsbolaget.se - - [19/Sep/2013:14:26:35 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19710 "http://atmycasa.blogspot.se/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
c-a603e253.6914607--62697410.cust.bredbandsbolaget.se - - [19/Sep/2013:14:26:35 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18596 "http://atmycasa.blogspot.se/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
173.208.150.250 - - [19/Sep/2013:14:26:36 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/61-268-2292.htm HTTP/1.0" 200 36964 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:26:42 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/62-grotesc-olla.htm HTTP/1.0" 200 36972 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:26:58 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/63-nattoppet-apotek.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:01 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/64-stenkastarvansterpropaganda.htm HTTP/1.0" 200 37003 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:05 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/65-ar-2011.htm HTTP/1.0" 200 36963 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:09 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/66-nytt-ar.htm HTTP/1.0" 200 36963 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:16 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/67-bjorn-gustafsson-i-publiken.htm HTTP/1.0" 200 37003 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:20 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/68-leifby.htm HTTP/1.0" 200 36961 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:24 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/69-offerkoftan.htm HTTP/1.0" 200 36971 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
nycmspsrvz2ts105-dmz.mycingular.net - - [19/Sep/2013:14:27:28 +0200] "GET /atmycasa/bloglovin.jpg HTTP/1.1" 200 19653 "http://atmycasa.blogspot.com/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
nycmspsrvz2ts105-dmz.mycingular.net - - [19/Sep/2013:14:27:28 +0200] "GET /atmycasa/instagram.jpg HTTP/1.1" 200 18539 "http://atmycasa.blogspot.com/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
nycmspsrvz2ts105-dmz.mycingular.net - - [19/Sep/2013:14:27:28 +0200] "GET /atmycasa/mejladress.jpg HTTP/1.1" 200 17280 "http://atmycasa.blogspot.com/?m=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
173.208.150.250 - - [19/Sep/2013:14:27:28 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/7-podgate.htm HTTP/1.0" 200 36961 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:33 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/70-nej-penis-nej.htm HTTP/1.0" 200 36975 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:35 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/711-programledare-bortsprungen-del-1.htm HTTP/1.0" 200 37015 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:37 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/712-programledare-bortsprungen-del-2.htm HTTP/1.0" 200 37015 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:41 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/72-potassium-podden.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:43 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/73-alsing.htm HTTP/1.0" 200 36961 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:45 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/74-finlandia.htm HTTP/1.0" 200 36967 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:47 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/75-sexturism-i-rymden.htm HTTP/1.0" 200 36985 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:50 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/76-supa-sonder-kuken.htm HTTP/1.0" 200 36982 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:52 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/77-relationsrad-med-bobbo-krull.htm HTTP/1.0" 200 37004 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:27:54 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/78-skansen-by-night.htm HTTP/1.0" 200 36981 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:01 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/79-the-big-tease.htm HTTP/1.0" 200 36975 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:09 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/8-tsknas-ser-dig.htm HTTP/1.0" 200 36975 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:12 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/80-japstar.htm HTTP/1.0" 200 36963 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:16 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/81-poddmissbruk-beivras.htm HTTP/1.0" 200 36989 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:18 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/82-moraltest.htm HTTP/1.0" 200 36967 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:23 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/83-babypussy.htm HTTP/1.0" 200 36967 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:26 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/84-galapremiar--karatefylla.htm HTTP/1.0" 200 36997 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:29 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/85-rygga-dunk.htm HTTP/1.0" 200 36969 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:31 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/86-ander-med-hander.htm HTTP/1.0" 200 36980 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:33 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/871-timbuktu-del-1.htm HTTP/1.0" 200 36979 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:35 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/872-timbuktu-del-2.htm HTTP/1.0" 200 36979 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
173.208.150.250 - - [19/Sep/2013:14:28:39 +0200] "GET /avsnitt/till-slut-kommer-nagon-att-skratta/881-svamp-i-jurassic-park-del-1.htm HTTP/1.0" 200 37005 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.4; http://www.majestic12.co.uk/bot.php?+)"
